label,text
ham,It's ok lar. U sleep early too... Nite...
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas"
ham,That's necessarily respectful
ham,"Sorry, I'll call later"
ham,How much it will cost approx . Per month.
spam,Please CALL 08712402779 immediately as there is an urgent message waiting for you
ham,Remember on that day..
ham,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! "
ham,I know a few people I can hit up and fuck to the yes
ham,Shuhui say change 2 suntec steamboat? U noe where? Where r u now?
ham,Send me your resume:-)
ham,ÌÏ no home work to do meh... 
ham,"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ..."
ham,I know you mood off today
ham,Huh so fast... Dat means u havent finished painting?
ham,He says hi and to get your ass back to south tampa (preferably at a kegger)
ham,So Ì_'ll be submitting da project tmr rite?
spam,TBS/PERSOLVO. been chasing us since Sept forå£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.
spam,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
ham,I absolutely LOVE South Park! I only recently started watching the office.
ham,"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same."
ham,Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(
spam,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901
ham,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...
ham,Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now.
ham,"Haha figures, well I found the piece and priscilla's bowl"
spam,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app
ham,"U wake up already? Wat u doing? U picking us up later rite? I'm taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon..."
ham,U know we watchin at lido?
ham,I havent add Ì_ yet right.. 
ham,Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.
ham,You should change your fb to jaykwon thuglyfe falconerf
ham,Hey come online! Use msn... We are all there
ham,"Sorry, I'll call later"
ham,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*
ham,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx
ham,Morning only i can ok.
ham,Gud ni8.swt drms.take care
ham,did u get that message
spam,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)"
ham,We have pizza if u want
ham,Ok set let u noe e details later...
ham,Sos! Any amount i can get pls.
ham,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL"
ham,Thanks. It was only from tescos but quite nice. All gone now. Speak soon 
spam,Great News! Call FREEFONE 08006344447 to claim your guaranteed å£1000 CASH or å£2000 gift. Speak to a live operator NOW!
ham,Now project pa. After that only i can come.
ham,So how are you really. What are you up to. How's the masters. And so on.
ham,"Tonight? Yeah, I'd be down for that"
ham,Oooh bed ridden ey? What are YOU thinking of?
ham,It took Mr owl 3 licks
ham,"K I'm leaving soon, be there a little after 9"
ham,Dear good morning how you feeling dear
ham,Mmmm ... Fuck ... Not fair ! You know my weaknesses ! *grins* *pushes you to your knee's* *exposes my belly and pulls your head to it* Don't forget ... I know yours too *wicked smile*
ham,2marrow only. Wed at  &lt;#&gt;  to 2 aha.
ham,aathi..where are you dear..
ham,You didnt complete your gist oh.
ham,V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night
ham,"I'll see if I can swing by in a bit, got some things to take care of here firsg"
ham,In meeting da. I will call you
ham,SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK åÔMORROW. C U THIS WK? WHO WAS THE MSG 4? åÐ RANDOM!
ham,The battery is for mr adewale my uncle. Aka Egbon
ham,What???? Hello wats talks email address?
ham,Is avatar supposed to have subtoitles
ham,Rats. Hey did u ever vote for the next themes?
ham,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS)
ham,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com
spam,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030
ham,Okey dokey swashbuckling stuff what oh.
ham,And is there a way you can send shade's stuff to her. And she has been wonderful too.
ham,Dont talk to him ever ok its my word.
ham,"You know, wot people wear. T shirts, jumpers, hat, belt, is all we know. We r at Cribbs"
ham,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \Boost is d secret of my energy\"" n instantly d girl shouted \""our energy\"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8"""
ham,Oh k:)after that placement there ah?
spam,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only
ham,If you're thinking of lifting me one then no.
ham,Nooooooo I'm gonna be bored to death all day. Cable and internet outage.
spam,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?
ham,K...k:)why cant you come here and search job:)
ham,Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee
ham,"We're all getting worried over here, derek and taylor have already assumed the worst"
ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
ham,K I'll call you when I'm close
ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
ham,Dude we should go sup again
ham,ÌÏ all write or wat..
ham,But i juz remembered i gotta bathe my dog today..
ham,Was it something u ate?
spam,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV
ham,How much she payed. Suganya.
ham,Want to send me a virtual hug?... I need one
ham,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.
spam,Urgent Please call 09066612661 from landline. å£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ ‰ÛÏ
ham,There is no sense in my foot and penis.
ham,Pls help me tell Ashley that i cant find her number oh
ham,Fine am simply sitting.
ham,There are no other charges after transfer charges and you can withdraw anyhow you like
ham,You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged
ham,Umma. Did she say anything
spam,URGENT We are trying to contact you Last weekends draw shows u have won a å£1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm
ham,Y bishan lei... I tot Ì_ say lavender? 
ham,Minimum walk is 3miles a day.
spam,"XXXMobileMovieClub: To use your credit, click the WAP link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=QJKGIGHJJGCBL"
ham,I attended but nothing is there.
ham,Sweet heart how are you?
ham,I will be gentle princess! We will make sweet gentle love...
ham,"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx"
ham,Ok lor... Sony ericsson salesman... I ask shuhui then she say quite gd 2 use so i considering...
ham,Do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times?
ham,Is ur lecture over?
ham,Wat would u like 4 ur birthday?
ham,"Haha awesome, I've been to 4u a couple times. Who all's coming?"
ham,"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise."
ham,Nothing just getting msgs by dis name wit different no's..
ham,"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)"
ham,Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.
ham,"Pls send me a comprehensive mail about who i'm paying, when and how much."
spam,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870
ham,"\Thinking of u ;) x\"""""
ham,"Aight, you close by or still down around alex's place?"
ham,When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.
ham,Yo guess what I just dropped
ham,I am in escape theatre now. . Going to watch KAVALAN in a few minutes
ham,Gud ni8.swt drms.take care
ham,"Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ?"
ham,Lmao. Take a pic and send it to me.
ham,"Dont pack what you can buy at any store.like cereals. If you must pack food, pack gari or something 9ja that you will miss."
ham,How is your schedule next week? I am out of town this weekend.
ham,"Single line with a big meaning::::: \Miss anything 4 ur \""Best Life\"" but"
ham,Hmm .. Bits and pieces lol ... *sighs* ...
ham,I forgot 2 ask Ì_ all smth.. There's a card on da present lei... How? ÌÏ all want 2 write smth or sign on it?
ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL
spam,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q
ham,"Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat."
ham,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...
ham,Any pain on urination any thing else?
